Region,Year,Date,UV_Index
melbourne,2018,2018-02-19,10.09
melbourne,2018,2018-02-20,9.46
melbourne,2018,2018-02-21,9.17
melbourne,2018,2018-02-22,10.43
melbourne,2018,2018-02-23,8.77
melbourne,2018,2018-02-24,7.52
melbourne,2018,2018-02-25,8.46
melbourne,2018,2018-02-26,8.96
melbourne,2018,2018-02-27,8.9
melbourne,2018,2018-02-28,8.27
melbourne,2018,2018-03-01,9.69
melbourne,2018,2018-03-02,8.98
melbourne,2018,2018-03-03,8.48
melbourne,2018,2018-03-04,8.86
melbourne,2018,2018-03-05,8.49
melbourne,2018,2018-03-06,8.29
melbourne,2018,2018-03-07,8.14
melbourne,2018,2018-03-08,7.84
melbourne,2018,2018-03-09,7.72
melbourne,2018,2018-03-10,7.76
melbourne,2018,2018-03-11,8.39
melbourne,2018,2018-03-12,8.07
melbourne,2018,2018-03-13,8.18
melbourne,2018,2018-03-14,7.4
melbourne,2018,2018-03-15,6.72
melbourne,2018,2018-03-16,8.02
melbourne,2018,2018-03-17,7.82
melbourne,2018,2018-03-18,6.85
melbourne,2018,2018-03-19,6.81
melbourne,2018,2018-03-20,4.9
melbourne,2018,2018-03-21,6.82
melbourne,2018,2018-03-22,6.71
melbourne,2018,2018-03-23,6.54
melbourne,2018,2018-03-24,4.3
melbourne,2018,2018-03-25,6.54
melbourne,2018,2018-03-26,6.49
melbourne,2018,2018-03-27,6.27
melbourne,2018,2018-03-28,6.29
melbourne,2018,2018-03-29,6.08
melbourne,2018,2018-03-30,6.45
melbourne,2018,2018-03-31,5.98
melbourne,2018,2018-04-01,6.66
melbourne,2018,2018-04-02,6.37
melbourne,2018,2018-04-03,5.79
melbourne,2018,2018-04-04,5.25
melbourne,2018,2018-04-05,4.93
melbourne,2018,2018-04-06,5.63
melbourne,2018,2018-04-07,5.18
melbourne,2018,2018-04-08,5.21
melbourne,2018,2018-04-09,5.08
melbourne,2018,2018-04-10,5.67
melbourne,2018,2018-04-11,4.72
melbourne,2018,2018-04-12,4.51
melbourne,2018,2018-04-13,4.43
melbourne,2018,2018-04-14,3.01
melbourne,2018,2018-04-15,2.93
melbourne,2018,2018-04-16,5.06
melbourne,2018,2018-04-17,4.89
melbourne,2018,2018-04-18,4.26
melbourne,2018,2018-04-19,4.02
melbourne,2018,2018-04-20,3.95
melbourne,2018,2018-04-21,3.9
melbourne,2018,2018-04-22,3.84
melbourne,2018,2018-04-23,3.69
melbourne,2018,2018-04-24,2.13
melbourne,2018,2018-04-25,3.79
melbourne,2018,2018-04-26,4.1
melbourne,2018,2018-04-27,3.88
melbourne,2018,2018-04-28,3.4
melbourne,2018,2018-04-29,3.64
melbourne,2018,2018-04-30,3.47
melbourne,2018,2018-05-01,2.97
melbourne,2018,2018-05-02,2.59
melbourne,2018,2018-05-03,3.28
melbourne,2018,2018-05-04,3.21
melbourne,2018,2018-05-05,3.21
melbourne,2018,2018-05-06,3.26
melbourne,2018,2018-05-07,2.89
melbourne,2018,2018-05-08,2.86
melbourne,2018,2018-05-09,2.4
melbourne,2018,2018-05-10,2.6
melbourne,2018,2018-05-11,0.83
melbourne,2018,2018-05-12,2.41
melbourne,2018,2018-05-13,2.69
melbourne,2018,2018-05-14,2.62
melbourne,2018,2018-05-15,1.35
melbourne,2018,2018-05-16,2.5
melbourne,2018,2018-05-17,2.35
melbourne,2018,2018-05-18,2.08
melbourne,2018,2018-05-19,1.88
melbourne,2018,2018-05-20,1.11
melbourne,2018,2018-05-21,2.35
melbourne,2018,2018-05-22,0.91
melbourne,2018,2018-05-23,2.42
melbourne,2018,2018-05-24,2.14
melbourne,2018,2018-05-25,2.3
melbourne,2018,2018-05-26,2.09
melbourne,2018,2018-05-27,1.86
melbourne,2018,2018-05-28,1.49
melbourne,2018,2018-05-29,2.05
melbourne,2018,2018-05-30,2.03
melbourne,2018,2018-05-31,2.08
melbourne,2018,2018-06-01,1.91
melbourne,2018,2018-06-02,1.76
melbourne,2018,2018-06-03,1.66
melbourne,2018,2018-06-04,1.62
melbourne,2018,2018-06-05,1.73
melbourne,2018,2018-06-06,1.73
melbourne,2018,2018-06-07,1.4
melbourne,2018,2018-06-08,0.48
melbourne,2018,2018-06-09,1.76
melbourne,2018,2018-06-10,1.71
melbourne,2018,2018-06-11,1.6
melbourne,2018,2018-06-12,1.73
melbourne,2018,2018-06-13,1.68
melbourne,2018,2018-06-14,1.76
melbourne,2018,2018-06-15,1.55
melbourne,2018,2018-06-16,1.4
melbourne,2018,2018-06-17,1.51
melbourne,2018,2018-06-18,1.51
melbourne,2018,2018-06-19,1.67
melbourne,2018,2018-06-20,1.38
melbourne,2018,2018-06-21,1.59
melbourne,2018,2018-06-22,1.66
melbourne,2018,2018-06-23,0.82
melbourne,2018,2018-06-24,1.66
melbourne,2018,2018-06-25,1.63
melbourne,2018,2018-06-26,1.91
melbourne,2018,2018-06-27,1.09
melbourne,2018,2018-06-28,1.09
melbourne,2018,2018-06-29,1.14
melbourne,2018,2018-06-30,1.68
melbourne,2018,2018-07-01,1.5
melbourne,2018,2018-07-02,1.66
melbourne,2018,2018-07-03,1.78
melbourne,2018,2018-07-04,1.46
melbourne,2018,2018-07-05,1.4
melbourne,2018,2018-07-06,1.6
melbourne,2018,2018-07-07,1.67
melbourne,2018,2018-07-08,1.82
melbourne,2018,2018-07-09,1.9
melbourne,2018,2018-07-10,1.74
melbourne,2018,2018-07-11,1.15
melbourne,2018,2018-07-12,1.52
melbourne,2018,2018-07-13,1.57
melbourne,2018,2018-07-14,2.02
melbourne,2018,2018-07-15,1.82
melbourne,2018,2018-07-16,1.39
melbourne,2018,2018-07-17,1.92
melbourne,2018,2018-07-18,1.85
melbourne,2018,2018-07-19,1.9
melbourne,2018,2018-07-20,1.56
melbourne,2018,2018-07-21,1.54
melbourne,2018,2018-07-22,2.0
melbourne,2018,2018-07-23,2.25
melbourne,2018,2018-07-24,1.87
melbourne,2018,2018-07-25,1.91
melbourne,2018,2018-07-26,1.8
melbourne,2018,2018-07-27,2.15
melbourne,2018,2018-07-28,2.09
melbourne,2018,2018-07-29,2.19
melbourne,2018,2018-07-30,2.1
melbourne,2018,2018-07-31,2.23
melbourne,2018,2018-08-01,2.21
melbourne,2018,2018-08-02,2.4
melbourne,2018,2018-08-03,2.47
melbourne,2018,2018-08-04,2.24
melbourne,2018,2018-08-05,2.38
melbourne,2018,2018-08-06,2.36
melbourne,2018,2018-08-07,2.26
melbourne,2018,2018-08-08,2.49
melbourne,2018,2018-08-09,2.18
melbourne,2018,2018-08-10,2.88
melbourne,2018,2018-08-11,2.38
melbourne,2018,2018-08-12,2.87
melbourne,2018,2018-08-13,2.74
melbourne,2018,2018-08-14,2.9
melbourne,2018,2018-08-15,3.12
melbourne,2018,2018-08-16,2.82
melbourne,2018,2018-08-17,2.92
melbourne,2018,2018-08-18,3.0
melbourne,2018,2018-08-19,2.55
melbourne,2018,2018-08-20,2.72
melbourne,2018,2018-08-21,2.98
melbourne,2018,2018-08-22,2.51
melbourne,2018,2018-08-23,2.98
melbourne,2018,2018-08-24,2.98
melbourne,2018,2018-08-25,3.14
melbourne,2018,2018-08-26,3.12
melbourne,2018,2018-08-27,3.3
melbourne,2018,2018-08-28,3.28
melbourne,2018,2018-08-29,3.23
melbourne,2018,2018-08-30,1.08
melbourne,2018,2018-08-31,3.01
melbourne,2018,2018-09-01,3.85
melbourne,2018,2018-09-02,3.89
melbourne,2018,2018-09-03,4.14
melbourne,2018,2018-09-04,4.09
melbourne,2018,2018-09-05,3.9
melbourne,2018,2018-09-06,3.82
melbourne,2018,2018-09-07,3.57
melbourne,2018,2018-09-08,4.12
melbourne,2018,2018-09-09,2.57
melbourne,2018,2018-09-10,1.6
melbourne,2018,2018-09-11,4.28
melbourne,2018,2018-09-12,4.35
melbourne,2018,2018-09-13,4.45
melbourne,2018,2018-09-14,4.63
melbourne,2018,2018-09-15,5.04
melbourne,2018,2018-09-16,4.73
melbourne,2018,2018-09-17,4.9
melbourne,2018,2018-09-18,5.54
melbourne,2018,2018-09-19,4.6
melbourne,2018,2018-09-20,5.06
melbourne,2018,2018-09-21,5.42
melbourne,2018,2018-09-22,5.14
melbourne,2018,2018-09-23,3.87
melbourne,2018,2018-09-24,5.16
melbourne,2018,2018-09-25,3.38
melbourne,2018,2018-09-26,4.89
melbourne,2018,2018-09-27,5.39
melbourne,2018,2018-09-28,4.51
melbourne,2018,2018-09-29,5.91
melbourne,2018,2018-09-30,6.05
melbourne,2018,2018-10-01,5.52
melbourne,2018,2018-10-02,6.14
melbourne,2018,2018-10-03,3.88
melbourne,2018,2018-10-04,3.81
melbourne,2018,2018-10-05,5.98
melbourne,2018,2018-10-06,5.96
melbourne,2018,2018-10-07,5.97
melbourne,2018,2018-10-08,5.58
melbourne,2018,2018-10-09,2.32
melbourne,2018,2018-10-10,6.39
melbourne,2018,2018-10-11,5.87
melbourne,2018,2018-10-12,6.09
melbourne,2018,2018-10-13,6.0
melbourne,2018,2018-10-14,6.65
melbourne,2018,2018-10-15,7.01
melbourne,2018,2018-10-16,2.31
melbourne,2018,2018-10-17,7.0
melbourne,2018,2018-10-18,7.98
melbourne,2018,2018-10-19,7.56
melbourne,2018,2018-10-20,6.59
melbourne,2018,2018-10-21,7.67
melbourne,2018,2018-10-22,6.87
melbourne,2018,2018-10-23,6.92
melbourne,2018,2018-10-24,7.78
melbourne,2018,2018-10-25,6.86
melbourne,2018,2018-10-26,7.66
melbourne,2018,2018-10-27,7.8
melbourne,2018,2018-10-28,7.29
melbourne,2018,2018-10-29,7.26
melbourne,2018,2018-10-30,8.16
melbourne,2018,2018-10-31,7.89
melbourne,2018,2018-11-01,7.37
melbourne,2018,2018-11-02,7.66
melbourne,2018,2018-11-03,8.25
melbourne,2018,2018-11-04,7.85
melbourne,2018,2018-11-05,7.85
melbourne,2018,2018-11-06,8.24
melbourne,2018,2018-11-07,8.37
melbourne,2018,2018-11-08,8.26
melbourne,2018,2018-11-09,6.25
melbourne,2018,2018-11-10,8.96
melbourne,2018,2018-11-11,8.11
melbourne,2018,2018-11-12,7.84
melbourne,2018,2018-11-13,9.15
melbourne,2018,2018-11-14,4.59
melbourne,2018,2018-11-15,9.51
melbourne,2018,2018-11-16,8.41
melbourne,2018,2018-11-17,8.66
melbourne,2018,2018-11-18,8.76
melbourne,2018,2018-11-19,9.54
melbourne,2018,2018-11-20,3.58
melbourne,2018,2018-11-21,9.48
melbourne,2018,2018-11-22,8.21
melbourne,2018,2018-11-23,2.85
melbourne,2018,2018-11-24,10.0
melbourne,2018,2018-11-25,10.3
melbourne,2018,2018-11-26,10.18
melbourne,2018,2018-11-27,9.77
melbourne,2018,2018-11-28,10.72
melbourne,2018,2018-11-29,10.52
melbourne,2018,2018-11-30,10.15
melbourne,2018,2018-12-01,10.44
melbourne,2018,2018-12-02,10.99
melbourne,2018,2018-12-03,13.12
melbourne,2018,2018-12-04,12.51
melbourne,2018,2018-12-05,10.97
melbourne,2018,2018-12-06,11.22
melbourne,2018,2018-12-07,11.6
melbourne,2018,2018-12-08,5.85
melbourne,2018,2018-12-09,10.45
melbourne,2018,2018-12-10,11.61
melbourne,2018,2018-12-11,11.44
melbourne,2018,2018-12-12,11.5
melbourne,2018,2018-12-13,8.82
melbourne,2018,2018-12-14,12.04
melbourne,2018,2018-12-15,9.98
melbourne,2018,2018-12-16,12.53
melbourne,2018,2018-12-17,12.11
melbourne,2018,2018-12-18,11.58
melbourne,2018,2018-12-19,12.49
melbourne,2018,2018-12-20,12.86
melbourne,2018,2018-12-21,11.48
melbourne,2018,2018-12-22,12.23
melbourne,2018,2018-12-23,11.26
melbourne,2018,2018-12-24,10.95
melbourne,2018,2018-12-25,10.95
melbourne,2018,2018-12-26,11.44
melbourne,2018,2018-12-27,11.39
melbourne,2018,2018-12-28,11.94
melbourne,2018,2018-12-29,3.49
melbourne,2018,2018-12-30,5.18
melbourne,2018,2018-12-31,10.32
melbourne,2019,2019-01-01,10.81
melbourne,2019,2019-01-02,11.21
melbourne,2019,2019-01-03,11.04
melbourne,2019,2019-01-04,10.77
melbourne,2019,2019-01-05,10.41
melbourne,2019,2019-01-06,11.76
melbourne,2019,2019-01-07,10.33
melbourne,2019,2019-01-08,10.56
melbourne,2019,2019-01-09,12.18
melbourne,2019,2019-01-10,10.85
melbourne,2019,2019-01-11,10.61
melbourne,2019,2019-01-12,11.66
melbourne,2019,2019-01-13,10.91
melbourne,2019,2019-01-14,10.82
melbourne,2019,2019-01-15,10.34
melbourne,2019,2019-01-16,10.22
melbourne,2019,2019-01-17,9.2
melbourne,2019,2019-01-18,8.86
melbourne,2019,2019-01-19,10.97
melbourne,2019,2019-01-20,10.89
melbourne,2019,2019-01-21,10.26
melbourne,2019,2019-01-22,10.75
melbourne,2019,2019-01-23,10.57
melbourne,2019,2019-01-24,10.25
melbourne,2019,2019-01-25,10.82
melbourne,2019,2019-01-26,10.28
melbourne,2019,2019-01-27,9.9
melbourne,2019,2019-01-28,10.24
melbourne,2019,2019-01-29,10.41
melbourne,2019,2019-01-30,10.47
melbourne,2019,2019-01-31,11.35
melbourne,2019,2019-02-01,9.67
melbourne,2019,2019-02-02,10.24
melbourne,2019,2019-02-03,10.75
melbourne,2019,2019-02-04,4.55
melbourne,2019,2019-02-05,9.06
melbourne,2019,2019-02-06,10.74
melbourne,2019,2019-02-07,9.91
melbourne,2019,2019-02-08,9.91
melbourne,2019,2019-02-09,9.11
melbourne,2019,2019-02-10,9.89
melbourne,2019,2019-02-11,10.0
melbourne,2019,2019-02-12,9.01
melbourne,2019,2019-02-13,10.08
melbourne,2019,2019-02-14,9.52
melbourne,2019,2019-02-15,9.53
melbourne,2019,2019-02-16,8.97
melbourne,2019,2019-02-17,10.6
melbourne,2019,2019-02-18,9.83
melbourne,2019,2019-02-19,10.56
melbourne,2019,2019-02-20,9.76
melbourne,2019,2019-02-21,9.8
melbourne,2019,2019-02-22,8.83
melbourne,2019,2019-02-23,9.21
melbourne,2019,2019-02-24,8.82
melbourne,2019,2019-02-25,8.9
melbourne,2019,2019-02-26,8.26
melbourne,2019,2019-02-27,8.47
melbourne,2019,2019-02-28,8.2
melbourne,2019,2019-03-01,8.07
melbourne,2019,2019-03-02,8.36
melbourne,2019,2019-03-03,8.8
melbourne,2019,2019-03-04,8.96
melbourne,2019,2019-03-05,7.86
melbourne,2019,2019-03-06,7.03
melbourne,2019,2019-03-07,7.91
melbourne,2019,2019-03-08,7.77
melbourne,2019,2019-03-09,7.73
melbourne,2019,2019-03-10,4.7
melbourne,2019,2019-03-11,8.4
melbourne,2019,2019-03-12,8.09
melbourne,2019,2019-03-13,8.35
melbourne,2019,2019-03-14,6.65
melbourne,2019,2019-03-15,7.33
melbourne,2019,2019-03-16,5.97
melbourne,2019,2019-03-17,6.36
melbourne,2019,2019-03-18,7.81
melbourne,2019,2019-03-19,8.08
melbourne,2019,2019-03-20,6.99
melbourne,2019,2019-03-21,5.36
melbourne,2019,2019-03-22,5.87
melbourne,2019,2019-03-23,6.27
melbourne,2019,2019-03-24,6.4
melbourne,2019,2019-03-25,6.43
melbourne,2019,2019-03-26,6.1
melbourne,2019,2019-03-27,6.01
melbourne,2019,2019-03-28,6.25
melbourne,2019,2019-03-29,6.45
melbourne,2019,2019-03-30,5.09
melbourne,2019,2019-03-31,4.58
melbourne,2019,2019-04-01,2.98
melbourne,2019,2019-04-02,5.81
melbourne,2019,2019-04-03,5.98
melbourne,2019,2019-04-04,5.41
melbourne,2019,2019-04-05,5.68
melbourne,2019,2019-04-06,5.05
melbourne,2019,2019-04-07,5.34
melbourne,2019,2019-04-08,5.18
melbourne,2019,2019-04-09,4.8
melbourne,2019,2019-04-10,4.04
melbourne,2019,2019-04-11,4.75
melbourne,2019,2019-04-12,4.54
melbourne,2019,2019-04-13,4.57
melbourne,2019,2019-04-14,4.01
melbourne,2019,2019-04-15,4.46
melbourne,2019,2019-04-16,4.57
melbourne,2019,2019-04-17,4.62
melbourne,2019,2019-04-18,4.13
melbourne,2019,2019-04-19,3.88
melbourne,2019,2019-04-20,4.03
melbourne,2019,2019-04-21,2.39
melbourne,2019,2019-04-22,1.65
melbourne,2019,2019-04-23,3.17
melbourne,2019,2019-04-24,4.12
melbourne,2019,2019-04-25,4.08
melbourne,2019,2019-04-26,3.71
melbourne,2019,2019-04-27,3.59
melbourne,2019,2019-04-28,3.19
melbourne,2019,2019-04-29,3.53
melbourne,2019,2019-04-30,3.89
melbourne,2019,2019-05-01,3.45
melbourne,2019,2019-05-02,2.64
melbourne,2019,2019-05-03,3.36
melbourne,2019,2019-05-04,2.88
melbourne,2019,2019-05-05,2.2
melbourne,2019,2019-05-06,3.38
melbourne,2019,2019-05-07,3.06
melbourne,2019,2019-05-08,3.11
melbourne,2019,2019-05-09,2.47
melbourne,2019,2019-05-10,2.76
melbourne,2019,2019-05-11,2.3
melbourne,2019,2019-05-12,1.88
melbourne,2019,2019-05-13,2.83
melbourne,2019,2019-05-14,2.75
melbourne,2019,2019-05-15,2.22
melbourne,2019,2019-05-16,2.36
melbourne,2019,2019-05-17,2.61
melbourne,2019,2019-05-18,2.54
melbourne,2019,2019-05-19,2.54
melbourne,2019,2019-05-20,2.32
melbourne,2019,2019-05-21,2.62
melbourne,2019,2019-05-22,2.45
melbourne,2019,2019-05-23,2.39
melbourne,2019,2019-05-24,1.02
melbourne,2019,2019-05-25,2.24
melbourne,2019,2019-05-26,2.12
melbourne,2019,2019-05-27,1.98
melbourne,2019,2019-05-28,1.09
melbourne,2019,2019-05-29,2.0
melbourne,2019,2019-05-30,2.0
melbourne,2019,2019-05-31,2.0
melbourne,2019,2019-06-01,1.95
melbourne,2019,2019-06-02,2.2
melbourne,2019,2019-06-03,1.42
melbourne,2019,2019-06-04,1.65
melbourne,2019,2019-06-05,1.44
melbourne,2019,2019-06-06,2.09
melbourne,2019,2019-06-07,1.93
melbourne,2019,2019-06-08,1.83
melbourne,2019,2019-06-09,2.08
melbourne,2019,2019-06-10,1.99
melbourne,2019,2019-06-11,2.09
melbourne,2019,2019-06-12,0.96
melbourne,2019,2019-06-13,1.82
melbourne,2019,2019-06-14,1.83
melbourne,2019,2019-06-15,1.57
melbourne,2019,2019-06-16,1.66
melbourne,2019,2019-06-17,1.85
melbourne,2019,2019-06-18,1.55
melbourne,2019,2019-06-19,1.67
melbourne,2019,2019-06-20,1.05
melbourne,2019,2019-06-21,1.45
melbourne,2019,2019-06-22,1.56
melbourne,2019,2019-06-23,0.69
melbourne,2019,2019-06-24,1.57
melbourne,2019,2019-06-25,1.9
melbourne,2019,2019-06-26,1.7
melbourne,2019,2019-06-27,1.78
melbourne,2019,2019-06-28,1.86
melbourne,2019,2019-06-29,1.78
melbourne,2019,2019-06-30,1.76
melbourne,2019,2019-07-01,1.59
melbourne,2019,2019-07-02,1.66
melbourne,2019,2019-07-03,1.38
melbourne,2019,2019-07-04,1.78
melbourne,2019,2019-07-05,2.02
melbourne,2019,2019-07-06,1.98
melbourne,2019,2019-07-07,1.86
melbourne,2019,2019-07-08,1.89
melbourne,2019,2019-07-09,2.08
melbourne,2019,2019-07-10,1.88
melbourne,2019,2019-07-11,1.85
melbourne,2019,2019-07-12,1.91
melbourne,2019,2019-07-13,1.65
melbourne,2019,2019-07-14,1.58
melbourne,2019,2019-07-15,1.9
melbourne,2019,2019-07-16,1.61
melbourne,2019,2019-07-17,1.6
melbourne,2019,2019-07-18,2.39
melbourne,2019,2019-07-19,2.15
melbourne,2019,2019-07-20,2.35
melbourne,2019,2019-07-21,2.18
melbourne,2019,2019-07-22,2.0
melbourne,2019,2019-07-23,1.88
melbourne,2019,2019-07-24,1.88
melbourne,2019,2019-07-25,2.22
melbourne,2019,2019-07-26,1.4
melbourne,2019,2019-07-27,1.95
melbourne,2019,2019-07-28,2.11
melbourne,2019,2019-07-29,2.17
melbourne,2019,2019-07-30,2.09
melbourne,2019,2019-07-31,2.11
melbourne,2019,2019-08-01,2.25
melbourne,2019,2019-08-02,1.52
melbourne,2019,2019-08-03,2.07
melbourne,2019,2019-08-04,2.29
melbourne,2019,2019-08-05,2.65
melbourne,2019,2019-08-06,1.26
melbourne,2019,2019-08-07,1.65
melbourne,2019,2019-08-08,2.64
melbourne,2019,2019-08-09,1.27
melbourne,2019,2019-08-10,2.59
melbourne,2019,2019-08-11,2.68
melbourne,2019,2019-08-12,2.71
melbourne,2019,2019-08-13,1.63
melbourne,2019,2019-08-14,2.46
melbourne,2019,2019-08-15,3.28
melbourne,2019,2019-08-16,3.54
melbourne,2019,2019-08-17,3.36
melbourne,2019,2019-08-18,3.88
melbourne,2019,2019-08-19,3.24
melbourne,2019,2019-08-20,3.16
melbourne,2019,2019-08-21,3.63
melbourne,2019,2019-08-22,3.8
melbourne,2019,2019-08-23,3.65
melbourne,2019,2019-08-24,3.65
melbourne,2019,2019-08-25,3.78
melbourne,2019,2019-08-26,3.44
melbourne,2019,2019-08-27,3.77
melbourne,2019,2019-08-28,1.74
melbourne,2019,2019-08-29,3.59
melbourne,2019,2019-08-30,3.5
melbourne,2019,2019-08-31,3.86
melbourne,2019,2019-09-01,3.98
melbourne,2019,2019-09-02,4.01
melbourne,2019,2019-09-03,4.22
melbourne,2019,2019-09-04,4.46
melbourne,2019,2019-09-05,4.31
melbourne,2019,2019-09-06,3.65
melbourne,2019,2019-09-07,3.86
melbourne,2019,2019-09-08,4.45
melbourne,2019,2019-09-09,4.02
melbourne,2019,2019-09-10,4.54
melbourne,2019,2019-09-11,4.42
melbourne,2019,2019-09-12,4.63
melbourne,2019,2019-09-13,4.75
melbourne,2019,2019-09-14,4.86
melbourne,2019,2019-09-15,4.57
melbourne,2019,2019-09-16,4.19
melbourne,2019,2019-09-17,4.71
melbourne,2019,2019-09-18,4.94
melbourne,2019,2019-09-19,5.1
melbourne,2019,2019-09-20,5.27
melbourne,2019,2019-09-21,5.37
melbourne,2019,2019-09-22,5.27
melbourne,2019,2019-09-23,4.27
melbourne,2019,2019-09-24,5.58
melbourne,2019,2019-09-25,4.45
melbourne,2019,2019-09-26,5.5
melbourne,2019,2019-09-27,5.34
melbourne,2019,2019-09-28,5.8
melbourne,2019,2019-09-29,5.8
melbourne,2019,2019-09-30,4.78
melbourne,2019,2019-10-01,6.26
melbourne,2019,2019-10-02,6.57
melbourne,2019,2019-10-03,6.2
melbourne,2019,2019-10-04,6.93
melbourne,2019,2019-10-05,6.57
melbourne,2019,2019-10-06,6.58
melbourne,2019,2019-10-07,6.37
melbourne,2019,2019-10-08,6.48
melbourne,2019,2019-10-09,6.58
melbourne,2019,2019-10-10,4.08
melbourne,2019,2019-10-11,6.83
melbourne,2019,2019-10-12,7.08
melbourne,2019,2019-10-13,6.85
melbourne,2019,2019-10-14,7.71
melbourne,2019,2019-10-15,7.54
melbourne,2019,2019-10-16,6.85
melbourne,2019,2019-10-17,6.07
melbourne,2019,2019-10-18,7.75
melbourne,2019,2019-10-19,7.4
melbourne,2019,2019-10-20,6.75
melbourne,2019,2019-10-21,8.14
melbourne,2019,2019-10-22,7.31
melbourne,2019,2019-10-23,7.5
melbourne,2019,2019-10-24,7.77
melbourne,2019,2019-10-25,6.86
melbourne,2019,2019-10-26,6.28
melbourne,2019,2019-10-27,5.73
melbourne,2019,2019-10-28,8.07
melbourne,2019,2019-10-29,8.1
melbourne,2019,2019-10-30,7.7
melbourne,2019,2019-10-31,8.31
melbourne,2019,2019-11-01,8.35
melbourne,2019,2019-11-02,1.23
melbourne,2019,2019-11-03,5.37
melbourne,2019,2019-11-04,5.13
melbourne,2019,2019-11-05,8.71
melbourne,2019,2019-11-06,9.29
melbourne,2019,2019-11-07,3.96
melbourne,2019,2019-11-08,8.17
melbourne,2019,2019-11-09,7.06
melbourne,2019,2019-11-10,7.06
melbourne,2019,2019-11-11,9.77
melbourne,2019,2019-11-12,10.09
melbourne,2019,2019-11-13,6.6
melbourne,2019,2019-11-14,10.27
melbourne,2019,2019-11-15,11.45
melbourne,2019,2019-11-16,10.34
melbourne,2019,2019-11-17,10.76
melbourne,2019,2019-11-18,10.12
melbourne,2019,2019-11-19,10.25
melbourne,2019,2019-11-20,10.15
melbourne,2019,2019-11-21,9.47
melbourne,2019,2019-11-22,9.96
melbourne,2019,2019-11-23,11.89
melbourne,2019,2019-11-24,10.25
melbourne,2019,2019-11-25,11.07
melbourne,2019,2019-11-26,9.86
melbourne,2019,2019-11-27,10.79
melbourne,2019,2019-11-28,11.21
melbourne,2019,2019-11-29,10.32
melbourne,2019,2019-11-30,10.06
melbourne,2019,2019-12-01,10.54
melbourne,2019,2019-12-02,10.45
melbourne,2019,2019-12-03,12.65
melbourne,2019,2019-12-04,12.61
melbourne,2019,2019-12-05,11.48
melbourne,2019,2019-12-06,11.42
melbourne,2019,2019-12-07,11.21
melbourne,2019,2019-12-08,11.31
melbourne,2019,2019-12-09,11.08
melbourne,2019,2019-12-10,11.86
melbourne,2019,2019-12-11,12.59
melbourne,2019,2019-12-12,12.27
melbourne,2019,2019-12-13,11.56
melbourne,2019,2019-12-14,9.45
melbourne,2019,2019-12-15,10.3
melbourne,2019,2019-12-16,13.62
melbourne,2019,2019-12-17,8.99
melbourne,2019,2019-12-18,11.05
melbourne,2019,2019-12-19,10.95
melbourne,2019,2019-12-20,9.67
melbourne,2019,2019-12-21,13.05
melbourne,2019,2019-12-22,11.13
melbourne,2019,2019-12-23,10.99
melbourne,2019,2019-12-24,10.9
melbourne,2019,2019-12-25,11.23
melbourne,2019,2019-12-26,11.14
melbourne,2019,2019-12-27,9.9
melbourne,2019,2019-12-28,11.76
melbourne,2019,2019-12-29,10.73
melbourne,2019,2019-12-30,12.61
melbourne,2019,2019-12-31,10.97
melbourne,2020,2020-01-01,12.15
melbourne,2020,2020-01-02,12.15
melbourne,2020,2020-01-03,11.23
melbourne,2020,2020-01-04,9.26
melbourne,2020,2020-01-05,6.85
melbourne,2020,2020-01-06,3.72
melbourne,2020,2020-01-07,4.85
melbourne,2020,2020-01-08,12.43
melbourne,2020,2020-01-09,11.3
melbourne,2020,2020-01-10,10.01
melbourne,2020,2020-01-11,13.04
melbourne,2020,2020-01-12,14.48
melbourne,2020,2020-01-13,7.28
melbourne,2020,2020-01-14,7.85
melbourne,2020,2020-01-15,9.46
melbourne,2020,2020-01-16,11.41
melbourne,2020,2020-01-17,11.44
melbourne,2020,2020-01-18,9.54
melbourne,2020,2020-01-19,9.99
melbourne,2020,2020-01-20,9.88
melbourne,2020,2020-01-21,11.42
melbourne,2020,2020-01-22,10.21
melbourne,2020,2020-01-23,9.88
melbourne,2020,2020-01-24,12.93
melbourne,2020,2020-01-25,11.67
melbourne,2020,2020-01-26,12.12
melbourne,2020,2020-01-27,12.52
melbourne,2020,2020-01-28,12.57
melbourne,2020,2020-01-29,11.63
melbourne,2020,2020-01-30,11.5
melbourne,2020,2020-01-31,13.1
